exps,dataSets,attacks,budgets(%),metrics,result
3,CiteSeer,pgd,20,node_homophily,0.472414338
3,CiteSeer,pgd,20,class_homophily,0.422668106
3,CiteSeer,pgd,20,adjusted_homophily,0.197758321
3,CiteSeer,pgd,20,balanced_homophily,0.115910878
3,CiteSeer,random,1,edge_homophily,0.539917337
3,CiteSeer,random,1,node_homophily,0.511852483
3,CiteSeer,random,1,class_homophily,0.529363758
3,CiteSeer,random,1,adjusted_homophily,0.380149155
3,CiteSeer,random,1,balanced_homophily,0.182595661
3,CiteSeer,random,5,edge_homophily,0.525423729
3,CiteSeer,random,5,node_homophily,0.499624365
3,CiteSeer,random,5,class_homophily,0.509334797
3,CiteSeer,random,5,adjusted_homophily,0.34396563
3,CiteSeer,random,5,balanced_homophily,0.17007756
3,CiteSeer,random,10,edge_homophily,0.508088676
3,CiteSeer,random,10,node_homophily,0.484764138
3,CiteSeer,random,10,class_homophily,0.486856455
3,CiteSeer,random,10,adjusted_homophily,0.295633123
3,CiteSeer,random,10,balanced_homophily,0.156028597
3,CiteSeer,random,15,edge_homophily,0.495796714
3,CiteSeer,random,15,node_homophily,0.471103506
3,CiteSeer,random,15,class_homophily,0.466950992
3,CiteSeer,random,15,adjusted_homophily,0.248967438
3,CiteSeer,random,15,balanced_homophily,0.143587682
3,CiteSeer,random,20,edge_homophily,0.481874771
3,CiteSeer,random,20,node_homophily,0.461703007
3,CiteSeer,random,20,class_homophily,0.450243336
3,CiteSeer,random,20,adjusted_homophily,0.194459802
3,CiteSeer,random,20,balanced_homophily,0.133145397
4,Cora,CLGA,1,edge_homophily,0.803906837
4,Cora,CLGA,1,node_homophily,0.813934029
4,Cora,CLGA,1,class_homophily,0.758274825
4,Cora,CLGA,1,adjusted_homophily,0.428390251
4,Cora,CLGA,1,balanced_homophily,0.354964895
4,Cora,CLGA,5,edge_homophily,0.784637734
4,Cora,CLGA,5,node_homophily,0.780683343
4,Cora,CLGA,5,class_homophily,0.73561172
4,Cora,CLGA,5,adjusted_homophily,0.264062113
4,Cora,CLGA,5,balanced_homophily,0.341367032
4,Cora,CLGA,10,edge_homophily,0.757898412
4,Cora,CLGA,10,node_homophily,0.742504285
4,Cora,CLGA,10,class_homophily,0.705216675
4,Cora,CLGA,10,adjusted_homophily,-0.051649605
4,Cora,CLGA,10,balanced_homophily,0.323130005
4,Cora,CLGA,15,edge_homophily,0.733937259
4,Cora,CLGA,15,node_homophily,0.715024193
4,Cora,CLGA,15,class_homophily,0.676787948
4,Cora,CLGA,15,adjusted_homophily,-0.640813988
4,Cora,CLGA,15,balanced_homophily,0.306072769
4,Cora,CLGA,20,edge_homophily,0.715394567
4,Cora,CLGA,20,node_homophily,0.693490621
4,Cora,CLGA,20,class_homophily,0.654267638
4,Cora,CLGA,20,adjusted_homophily,-1.994970007
4,Cora,CLGA,20,balanced_homophily,0.292560583
4,Cora,dice,1,edge_homophily,0.804693414
4,Cora,dice,1,node_homophily,0.818574122
4,Cora,dice,1,class_homophily,0.759505466
4,Cora,dice,1,adjusted_homophily,0.448721931
4,Cora,dice,1,balanced_homophily,0.35570328
4,Cora,dice,5,edge_homophily,0.786189842
4,Cora,dice,5,node_homophily,0.794798524
4,Cora,dice,5,class_homophily,0.737947989
4,Cora,dice,5,adjusted_homophily,0.40754888
4,Cora,dice,5,balanced_homophily,0.342768793
4,Cora,dice,10,edge_homophily,0.761080464
4,Cora,dice,10,node_homophily,0.767872716
4,Cora,dice,10,class_homophily,0.707989369
4,Cora,dice,10,adjusted_homophily,0.337654549
4,Cora,dice,10,balanced_homophily,0.324793621
4,Cora,dice,15,edge_homophily,0.734189164
4,Cora,dice,15,node_homophily,0.736132739
4,Cora,dice,15,class_homophily,0.677646628
4,Cora,dice,15,adjusted_homophily,0.243746991
4,Cora,dice,15,balanced_homophily,0.306587977
4,Cora,dice,20,edge_homophily,0.708403835
4,Cora,dice,20,node_homophily,0.708037663
4,Cora,dice,20,class_homophily,0.647075633
4,Cora,dice,20,adjusted_homophily,0.150930395
4,Cora,dice,20,balanced_homophily,0.28824538
4,Cora,metattack,1,edge_homophily,0.80206379
4,Cora,metattack,1,node_homophily,0.812405489
4,Cora,metattack,1,class_homophily,0.755855174
4,Cora,metattack,1,adjusted_homophily,0.422492551
4,Cora,metattack,1,balanced_homophily,0.353513104
4,Cora,metattack,5,edge_homophily,0.772243277
4,Cora,metattack,5,node_homophily,0.77691907
4,Cora,metattack,5,class_homophily,0.718916853
4,Cora,metattack,5,adjusted_homophily,0.220266453
4,Cora,metattack,5,balanced_homophily,0.331350112
4,Cora,metattack,10,edge_homophily,0.737894193
4,Cora,metattack,10,node_homophily,0.739212169
4,Cora,metattack,10,class_homophily,0.677543956
4,Cora,metattack,10,adjusted_homophily,-0.159144494
4,Cora,metattack,10,balanced_homophily,0.306526374
4,Cora,metattack,15,edge_homophily,0.710018155
4,Cora,metattack,15,node_homophily,0.71079129
4,Cora,metattack,15,class_homophily,0.643536318
4,Cora,metattack,15,adjusted_homophily,-0.843044836
4,Cora,metattack,15,balanced_homophily,0.286121791
4,Cora,metattack,20,edge_homophily,0.682602501
4,Cora,metattack,20,node_homophily,0.682280685
4,Cora,metattack,20,class_homophily,0.611921369
4,Cora,metattack,20,adjusted_homophily,-2.83733046
4,Cora,metattack,20,balanced_homophily,0.267152821
4,Cora,minmax,1,edge_homophily,0.80403241
4,Cora,minmax,1,node_homophily,0.817291608
4,Cora,minmax,1,class_homophily,0.757448703
4,Cora,minmax,1,adjusted_homophily,0.438154126
4,Cora,minmax,1,balanced_homophily,0.354469222
4,Cora,minmax,5,edge_homophily,0.780713098
4,Cora,minmax,5,node_homophily,0.793984694
4,Cora,minmax,5,class_homophily,0.727169912
4,Cora,minmax,5,adjusted_homophily,0.324152992
4,Cora,minmax,5,balanced_homophily,0.336301947
4,Cora,minmax,10,edge_homophily,0.76066482
4,Cora,minmax,10,node_homophily,0.772176605
4,Cora,minmax,10,class_homophily,0.699487533
4,Cora,minmax,10,adjusted_homophily,0.258930735
4,Cora,minmax,10,balanced_homophily,0.31969252
4,Cora,minmax,15,edge_homophily,0.741366506
4,Cora,minmax,15,node_homophily,0.754148484
4,Cora,minmax,15,class_homophily,0.672354977
4,Cora,minmax,15,adjusted_homophily,0.224509615
4,Cora,minmax,15,balanced_homophily,0.303412986
4,Cora,minmax,20,edge_homophily,0.714389535
4,Cora,minmax,20,node_homophily,0.735257827
4,Cora,minmax,20,class_homophily,0.639354965
4,Cora,minmax,20,adjusted_homophily,0.065774927
4,Cora,minmax,20,balanced_homophily,0.283612979
4,Cora,nodeembeddingattack,1,edge_homophily,0.810753923
4,Cora,nodeembeddingattack,1,node_homophily,0.825985283
4,Cora,nodeembeddingattack,1,class_homophily,0.766905813
4,Cora,nodeembeddingattack,1,adjusted_homophily,0.485720791
4,Cora,nodeembeddingattack,1,balanced_homophily,0.360143488
4,Cora,nodeembeddingattack,5,edge_homophily,0.812562313
4,Cora,nodeembeddingattack,5,node_homophily,0.826851975
4,Cora,nodeembeddingattack,5,class_homophily,0.769392444
4,Cora,nodeembeddingattack,5,adjusted_homophily,0.555561578
4,Cora,nodeembeddingattack,5,balanced_homophily,0.361635466
4,Cora,nodeembeddingattack,10,edge_homophily,0.818564513
4,Cora,nodeembeddingattack,10,node_homophily,0.829697149
4,Cora,nodeembeddingattack,10,class_homophily,0.776684074
4,Cora,nodeembeddingattack,10,adjusted_homophily,0.62243559
4,Cora,nodeembeddingattack,10,balanced_homophily,0.366010445
4,Cora,nodeembeddingattack,15,edge_homophily,0.821707154
4,Cora,nodeembeddingattack,15,node_homophily,0.829497344
4,Cora,nodeembeddingattack,15,class_homophily,0.781192973
4,Cora,nodeembeddingattack,15,adjusted_homophily,0.666118993
4,Cora,nodeembeddingattack,15,balanced_homophily,0.368715784
4,Cora,nodeembeddingattack,20,edge_homophily,0.831636278
4,Cora,nodeembeddingattack,20,node_homophily,0.833712513
4,Cora,nodeembeddingattack,20,class_homophily,0.79378529
4,Cora,nodeembeddingattack,20,adjusted_homophily,0.714305899
4,Cora,nodeembeddingattack,20,balanced_homophily,0.376271174
4,Cora,pgd,1,edge_homophily,0.804524034
4,Cora,pgd,1,node_homophily,0.819662092
4,Cora,pgd,1,class_homophily,0.760257522
4,Cora,pgd,1,adjusted_homophily,0.437652963
4,Cora,pgd,1,balanced_homophily,0.356154513
4,Cora,pgd,5,edge_homophily,0.778083196
4,Cora,pgd,5,node_homophily,0.796298223
4,Cora,pgd,5,class_homophily,0.728070657
4,Cora,pgd,5,adjusted_homophily,0.28509022
4,Cora,pgd,5,balanced_homophily,0.336842394
4,Cora,pgd,10,edge_homophily,0.749244713
4,Cora,pgd,10,node_homophily,0.774163472
4,Cora,pgd,10,class_homophily,0.691165045
4,Cora,pgd,10,adjusted_homophily,0.088972541
4,Cora,pgd,10,balanced_homophily,0.314699027
4,Cora,pgd,15,edge_homophily,0.726699369
4,Cora,pgd,15,node_homophily,0.748571762
4,Cora,pgd,15,class_homophily,0.661681786
4,Cora,pgd,15,adjusted_homophily,-0.043569237
4,Cora,pgd,15,balanced_homophily,0.297009072
4,Cora,pgd,20,edge_homophily,0.700650017
4,Cora,pgd,20,node_homophily,0.731894185
4,Cora,pgd,20,class_homophily,0.630027115
4,Cora,pgd,20,adjusted_homophily,-0.274574157
4,Cora,pgd,20,balanced_homophily,0.278016269
4,Cora,random,1,edge_homophily,0.802814259
4,Cora,random,1,node_homophily,0.817936663
4,Cora,random,1,class_homophily,0.757626666
4,Cora,random,1,adjusted_homophily,0.422617891
4,Cora,random,1,balanced_homophily,0.354576
4,Cora,random,5,edge_homophily,0.779281718
4,Cora,random,5,node_homophily,0.792015837
4,Cora,random,5,class_homophily,0.728841191
4,Cora,random,5,adjusted_homophily,0.231010231
4,Cora,random,5,balanced_homophily,0.337304715
4,Cora,random,10,edge_homophily,0.753316107
4,Cora,random,10,node_homophily,0.763232822
4,Cora,random,10,class_homophily,0.698673653
4,Cora,random,10,adjusted_homophily,-0.140780331
4,Cora,random,10,balanced_homophily,0.319204192
4,Cora,random,15,edge_homophily,0.727302686
4,Cora,random,15,node_homophily,0.734762721
4,Cora,random,15,class_homophily,0.665937693
4,Cora,random,15,adjusted_homophily,-0.916128152
4,Cora,random,15,balanced_homophily,0.299562616
4,Cora,random,20,edge_homophily,0.702984368
4,Cora,random,20,node_homophily,0.705366464
4,Cora,random,20,class_homophily,0.636865313
4,Cora,random,20,adjusted_homophily,-3.663743305
4,Cora,random,20,balanced_homophily,0.282119188
4,CiteSeer,CLGA,1,edge_homophily,0.540475671
4,CiteSeer,CLGA,1,node_homophily,0.511950686
4,CiteSeer,CLGA,1,class_homophily,0.530675468
4,CiteSeer,CLGA,1,adjusted_homophily,0.383110096
4,CiteSeer,CLGA,1,balanced_homophily,0.18341548
4,CiteSeer,CLGA,5,edge_homophily,0.531296414
4,CiteSeer,CLGA,5,node_homophily,0.504829516
4,CiteSeer,CLGA,5,class_homophily,0.519134938
4,CiteSeer,CLGA,5,adjusted_homophily,0.360470674
4,CiteSeer,CLGA,5,balanced_homophily,0.176202649
4,CiteSeer,CLGA,10,edge_homophily,0.516017139
4,CiteSeer,CLGA,10,node_homophily,0.491367293
4,CiteSeer,CLGA,10,class_homophily,0.498944187
4,CiteSeer,CLGA,10,adjusted_homophily,0.321731209
4,CiteSeer,CLGA,10,balanced_homophily,0.163583429
4,CiteSeer,CLGA,15,edge_homophily,0.503133568
4,CiteSeer,CLGA,15,node_homophily,0.479285307
4,CiteSeer,CLGA,15,class_homophily,0.480301897
4,CiteSeer,CLGA,15,adjusted_homophily,0.281114099
4,CiteSeer,CLGA,15,balanced_homophily,0.151931998
4,CiteSeer,CLGA,20,edge_homophily,0.49038824
4,CiteSeer,CLGA,20,node_homophily,0.469222979
4,CiteSeer,CLGA,20,class_homophily,0.462299573
4,CiteSeer,CLGA,20,adjusted_homophily,0.23787474
4,CiteSeer,CLGA,20,balanced_homophily,0.140680546
4,CiteSeer,dice,1,edge_homophily,0.539766468
4,CiteSeer,dice,1,node_homophily,0.509607502
4,CiteSeer,dice,1,class_homophily,0.530443893
4,CiteSeer,dice,1,adjusted_homophily,0.385587266
4,CiteSeer,dice,1,balanced_homophily,0.183270746
4,CiteSeer,dice,5,edge_homophily,0.525408942
4,CiteSeer,dice,5,node_homophily,0.492722055
4,CiteSeer,dice,5,class_homophily,0.507497952
4,CiteSeer,dice,5,adjusted_homophily,0.362584329
4,CiteSeer,dice,5,balanced_homophily,0.168929533
4,CiteSeer,dice,10,edge_homophily,0.508247196
4,CiteSeer,dice,10,node_homophily,0.474776498
4,CiteSeer,dice,10,class_homophily,0.484269497
4,CiteSeer,dice,10,adjusted_homophily,0.345287173
4,CiteSeer,dice,10,balanced_homophily,0.154411748
4,CiteSeer,dice,15,edge_homophily,0.489125707
4,CiteSeer,dice,15,node_homophily,0.453764259
4,CiteSeer,dice,15,class_homophily,0.457923952
4,CiteSeer,dice,15,adjusted_homophily,0.314417467
4,CiteSeer,dice,15,balanced_homophily,0.137945782
4,CiteSeer,dice,20,edge_homophily,0.475615114
4,CiteSeer,dice,20,node_homophily,0.439180677
4,CiteSeer,dice,20,class_homophily,0.437623142
4,CiteSeer,dice,20,adjusted_homophily,0.304712797
4,CiteSeer,dice,20,balanced_homophily,0.125257776
4,CiteSeer,metattack,1,edge_homophily,0.538394605
4,CiteSeer,metattack,1,node_homophily,0.510160738
4,CiteSeer,metattack,1,class_homophily,0.525882574
4,CiteSeer,metattack,1,adjusted_homophily,0.377985477
4,CiteSeer,metattack,1,balanced_homophily,0.180419921
4,CiteSeer,metattack,5,edge_homophily,0.519355514
4,CiteSeer,metattack,5,node_homophily,0.489135791
4,CiteSeer,metattack,5,class_homophily,0.495584288
4,CiteSeer,metattack,5,adjusted_homophily,0.333107574
4,CiteSeer,metattack,5,balanced_homophily,0.161483492
4,CiteSeer,metattack,10,edge_homophily,0.497902936
4,CiteSeer,metattack,10,node_homophily,0.45999614
4,CiteSeer,metattack,10,class_homophily,0.462195632
4,CiteSeer,metattack,10,adjusted_homophily,0.275202404
4,CiteSeer,metattack,10,balanced_homophily,0.140615582
4,CiteSeer,metattack,15,edge_homophily,0.477837218
4,CiteSeer,metattack,15,node_homophily,0.438476865
4,CiteSeer,metattack,15,class_homophily,0.434566664
4,CiteSeer,metattack,15,adjusted_homophily,0.215053776
4,CiteSeer,metattack,15,balanced_homophily,0.123347477
4,CiteSeer,metattack,20,edge_homophily,0.464115709
4,CiteSeer,metattack,20,node_homophily,0.4260179
4,CiteSeer,metattack,20,class_homophily,0.41643201
4,CiteSeer,metattack,20,adjusted_homophily,0.157061247
4,CiteSeer,metattack,20,balanced_homophily,0.112013319
4,CiteSeer,minmax,1,edge_homophily,0.539488077
4,CiteSeer,minmax,1,node_homophily,0.510660628
4,CiteSeer,minmax,1,class_homophily,0.527847147
4,CiteSeer,minmax,1,adjusted_homophily,0.381421247
4,CiteSeer,minmax,1,balanced_homophily,0.181647779
4,CiteSeer,minmax,5,edge_homophily,0.522054123
4,CiteSeer,minmax,5,node_homophily,0.496014392
4,CiteSeer,minmax,5,class_homophily,0.498510464
4,CiteSeer,minmax,5,adjusted_homophily,0.347875714
4,CiteSeer,minmax,5,balanced_homophily,0.163312353
4,CiteSeer,minmax,10,edge_homophily,0.505291554
4,CiteSeer,minmax,10,node_homophily,0.488868773
4,CiteSeer,minmax,10,class_homophily,0.473576479
4,CiteSeer,minmax,10,adjusted_homophily,0.309179936
4,CiteSeer,minmax,10,balanced_homophily,0.147728612
4,CiteSeer,minmax,15,edge_homophily,0.494312306
4,CiteSeer,minmax,15,node_homophily,0.480825552
4,CiteSeer,minmax,15,class_homophily,0.455337717
4,CiteSeer,minmax,15,adjusted_homophily,0.288344207
4,CiteSeer,minmax,15,balanced_homophily,0.136329385
4,CiteSeer,minmax,20,edge_homophily,0.479418886
4,CiteSeer,minmax,20,node_homophily,0.472079307
4,CiteSeer,minmax,20,class_homophily,0.433873848
4,CiteSeer,minmax,20,adjusted_homophily,0.256537314
4,CiteSeer,minmax,20,balanced_homophily,0.122914468
4,CiteSeer,nodeembeddingattack,1,edge_homophily,0.5440426
4,CiteSeer,nodeembeddingattack,1,node_homophily,0.515390067
4,CiteSeer,nodeembeddingattack,1,class_homophily,0.535563526
4,CiteSeer,nodeembeddingattack,1,adjusted_homophily,0.393397465
4,CiteSeer,nodeembeddingattack,1,balanced_homophily,0.186470516
4,CiteSeer,nodeembeddingattack,5,edge_homophily,0.547283237
4,CiteSeer,nodeembeddingattack,5,node_homophily,0.51710968
4,CiteSeer,nodeembeddingattack,5,class_homophily,0.53864041
4,CiteSeer,nodeembeddingattack,5,adjusted_homophily,0.411594515
4,CiteSeer,nodeembeddingattack,5,balanced_homophily,0.188393568
4,CiteSeer,nodeembeddingattack,10,edge_homophily,0.54942641
4,CiteSeer,nodeembeddingattack,10,node_homophily,0.516817434
4,CiteSeer,nodeembeddingattack,10,class_homophily,0.542467757
4,CiteSeer,nodeembeddingattack,10,adjusted_homophily,0.430450148
4,CiteSeer,nodeembeddingattack,10,balanced_homophily,0.190785661
4,CiteSeer,nodeembeddingattack,15,edge_homophily,0.544186047
4,CiteSeer,nodeembeddingattack,15,node_homophily,0.512873661
4,CiteSeer,nodeembeddingattack,15,class_homophily,0.538392279
4,CiteSeer,nodeembeddingattack,15,adjusted_homophily,0.440910803
4,CiteSeer,nodeembeddingattack,15,balanced_homophily,0.188238487
4,CiteSeer,nodeembeddingattack,20,edge_homophily,0.544755629
4,CiteSeer,nodeembeddingattack,20,node_homophily,0.513303702
4,CiteSeer,nodeembeddingattack,20,class_homophily,0.544208251
4,CiteSeer,nodeembeddingattack,20,adjusted_homophily,0.458209062
4,CiteSeer,nodeembeddingattack,20,balanced_homophily,0.191873469
4,CiteSeer,pgd,1,edge_homophily,0.539183584
4,CiteSeer,pgd,1,node_homophily,0.511550983
4,CiteSeer,pgd,1,class_homophily,0.527856352
4,CiteSeer,pgd,1,adjusted_homophily,0.380562628
4,CiteSeer,pgd,1,balanced_homophily,0.181653532
4,CiteSeer,pgd,5,edge_homophily,0.522539683
4,CiteSeer,pgd,5,node_homophily,0.502033846
4,CiteSeer,pgd,5,class_homophily,0.50288767
4,CiteSeer,pgd,5,adjusted_homophily,0.342747201
4,CiteSeer,pgd,5,balanced_homophily,0.166048106
4,CiteSeer,pgd,10,edge_homophily,0.502951354
4,CiteSeer,pgd,10,node_homophily,0.4880331
4,CiteSeer,pgd,10,class_homophily,0.471382423
4,CiteSeer,pgd,10,adjusted_homophily,0.2970859
4,CiteSeer,pgd,10,balanced_homophily,0.146357327
4,CiteSeer,pgd,15,edge_homophily,0.48688332
4,CiteSeer,pgd,15,node_homophily,0.482595146
4,CiteSeer,pgd,15,class_homophily,0.448294656
4,CiteSeer,pgd,15,adjusted_homophily,0.250779511
4,CiteSeer,pgd,15,balanced_homophily,0.131927472
4,CiteSeer,pgd,20,edge_homophily,0.464724797
4,CiteSeer,pgd,20,node_homophily,0.469460169
4,CiteSeer,pgd,20,class_homophily,0.414649373
4,CiteSeer,pgd,20,adjusted_homophily,0.192560501
4,CiteSeer,pgd,20,balanced_homophily,0.11089917
4,CiteSeer,random,1,edge_homophily,0.540134871
4,CiteSeer,random,1,node_homophily,0.51168418
4,CiteSeer,random,1,class_homophily,0.529269039
4,CiteSeer,random,1,adjusted_homophily,0.380390324
4,CiteSeer,random,1,balanced_homophily,0.182536462
4,CiteSeer,random,5,edge_homophily,0.525423729
4,CiteSeer,random,5,node_homophily,0.497411279
4,CiteSeer,random,5,class_homophily,0.508821226
4,CiteSeer,random,5,adjusted_homophily,0.343748035
4,CiteSeer,random,5,balanced_homophily,0.169756579
4,CiteSeer,random,10,edge_homophily,0.508088676
4,CiteSeer,random,10,node_homophily,0.483040213
4,CiteSeer,random,10,class_homophily,0.483212253
4,CiteSeer,random,10,adjusted_homophily,0.295360871
4,CiteSeer,random,10,balanced_homophily,0.15375097
4,CiteSeer,random,15,edge_homophily,0.49503248
4,CiteSeer,random,15,node_homophily,0.470526664
4,CiteSeer,random,15,class_homophily,0.466410396
4,CiteSeer,random,15,adjusted_homophily,0.249140112
4,CiteSeer,random,15,balanced_homophily,0.14324981
4,CiteSeer,random,20,edge_homophily,0.476565361
4,CiteSeer,random,20,node_homophily,0.454817245
4,CiteSeer,random,20,class_homophily,0.439848247
4,CiteSeer,random,20,adjusted_homophily,0.188545946
4,CiteSeer,random,20,balanced_homophily,0.126648466
5,Cora,CLGA,1,edge_homophily,0.804772642
5,Cora,CLGA,1,node_homophily,0.815338157
5,Cora,CLGA,1,class_homophily,0.759156034
5,Cora,CLGA,1,adjusted_homophily,0.432483488
5,Cora,CLGA,1,balanced_homophily,0.355493621
5,Cora,CLGA,5,edge_homophily,0.787420237
5,Cora,CLGA,5,node_homophily,0.786087085
5,Cora,CLGA,5,class_homophily,0.738378543
5,Cora,CLGA,5,adjusted_homophily,0.287509682
5,Cora,CLGA,5,balanced_homophily,0.343027126
5,Cora,CLGA,10,edge_homophily,0.762121477
5,Cora,CLGA,10,node_homophily,0.74859685
5,Cora,CLGA,10,class_homophily,0.706124186
5,Cora,CLGA,10,adjusted_homophily,-0.010490844
5,Cora,CLGA,10,balanced_homophily,0.323674512
5,Cora,CLGA,15,edge_homophily,0.739949537
5,Cora,CLGA,15,node_homophily,0.721593219
5,Cora,CLGA,15,class_homophily,0.679844997
5,Cora,CLGA,15,adjusted_homophily,-0.519297111
5,Cora,CLGA,15,balanced_homophily,0.307906998
5,Cora,CLGA,20,edge_homophily,0.716553288
5,Cora,CLGA,20,node_homophily,0.694568208
5,Cora,CLGA,20,class_homophily,0.652437363
5,Cora,CLGA,20,adjusted_homophily,-1.794009731
5,Cora,CLGA,20,balanced_homophily,0.291462418
5,Cora,dice,1,edge_homophily,0.804578131
5,Cora,dice,1,node_homophily,0.819048132
5,Cora,dice,1,class_homophily,0.759908157
5,Cora,dice,1,adjusted_homophily,0.447387671
5,Cora,dice,1,balanced_homophily,0.355944894
5,Cora,dice,5,edge_homophily,0.784028695
5,Cora,dice,5,node_homophily,0.795273216
5,Cora,dice,5,class_homophily,0.735348712
5,Cora,dice,5,adjusted_homophily,0.380855068
5,Cora,dice,5,balanced_homophily,0.341209227
5,Cora,dice,10,edge_homophily,0.759992423
5,Cora,dice,10,node_homophily,0.768154561
5,Cora,dice,10,class_homophily,0.707518498
5,Cora,dice,10,adjusted_homophily,0.322627782
5,Cora,dice,10,balanced_homophily,0.324511099
5,Cora,dice,15,edge_homophily,0.734898693
5,Cora,dice,15,node_homophily,0.73937052
5,Cora,dice,15,class_homophily,0.676427819
5,Cora,dice,15,adjusted_homophily,0.254166943
5,Cora,dice,15,balanced_homophily,0.305856691
5,Cora,dice,20,edge_homophily,0.711666985
5,Cora,dice,20,node_homophily,0.710406327
5,Cora,dice,20,class_homophily,0.652868025
5,Cora,dice,20,adjusted_homophily,0.211026808
5,Cora,dice,20,balanced_homophily,0.291720815
5,Cora,metattack,1,edge_homophily,0.80206379
5,Cora,metattack,1,node_homophily,0.811986976
5,Cora,metattack,1,class_homophily,0.755897503
5,Cora,metattack,1,adjusted_homophily,0.422738529
5,Cora,metattack,1,balanced_homophily,0.353538502
5,Cora,metattack,5,edge_homophily,0.772243277
5,Cora,metattack,5,node_homophily,0.778021184
5,Cora,metattack,5,class_homophily,0.718603005
5,Cora,metattack,5,adjusted_homophily,0.220845904
5,Cora,metattack,5,balanced_homophily,0.331161803
5,Cora,metattack,10,edge_homophily,0.73927279
5,Cora,metattack,10,node_homophily,0.742139565
5,Cora,metattack,10,class_homophily,0.679257979
5,Cora,metattack,10,adjusted_homophily,-0.155732515
5,Cora,metattack,10,balanced_homophily,0.307554787
5,Cora,metattack,15,edge_homophily,0.71124319
5,Cora,metattack,15,node_homophily,0.712198356
5,Cora,metattack,15,class_homophily,0.644976751
5,Cora,metattack,15,adjusted_homophily,-0.842002297
5,Cora,metattack,15,balanced_homophily,0.286986051
5,Cora,metattack,20,edge_homophily,0.684285488
5,Cora,metattack,20,node_homophily,0.68513658
5,Cora,metattack,20,class_homophily,0.614185403
5,Cora,metattack,20,adjusted_homophily,-2.845886433
5,Cora,metattack,20,balanced_homophily,0.268511242
5,Cora,minmax,1,edge_homophily,0.80395853
5,Cora,minmax,1,node_homophily,0.818712734
5,Cora,minmax,1,class_homophily,0.759081841
5,Cora,minmax,1,adjusted_homophily,0.436632668
5,Cora,minmax,1,balanced_homophily,0.355449105
5,Cora,minmax,5,edge_homophily,0.782479584
5,Cora,minmax,5,node_homophily,0.794133187
5,Cora,minmax,5,class_homophily,0.727528776
5,Cora,minmax,5,adjusted_homophily,0.344283909
5,Cora,minmax,5,balanced_homophily,0.336517266
5,Cora,minmax,10,edge_homophily,0.760066494
5,Cora,minmax,10,node_homophily,0.770342179
5,Cora,minmax,10,class_homophily,0.697324554
5,Cora,minmax,10,adjusted_homophily,0.262181637
5,Cora,minmax,10,balanced_homophily,0.318394732
5,Cora,minmax,15,edge_homophily,0.743064606
5,Cora,minmax,15,node_homophily,0.754270637
5,Cora,minmax,15,class_homophily,0.674734418
5,Cora,minmax,15,adjusted_homophily,0.237129138
5,Cora,minmax,15,balanced_homophily,0.304840651
5,Cora,minmax,20,edge_homophily,0.716578515
5,Cora,minmax,20,node_homophily,0.735295166
5,Cora,minmax,20,class_homophily,0.641651668
5,Cora,minmax,20,adjusted_homophily,0.090708031
5,Cora,minmax,20,balanced_homophily,0.284991001
5,Cora,nodeembeddingattack,1,edge_homophily,0.810371221
5,Cora,nodeembeddingattack,1,node_homophily,0.82568108
5,Cora,nodeembeddingattack,1,class_homophily,0.766143776
5,Cora,nodeembeddingattack,1,adjusted_homophily,0.484815387
5,Cora,nodeembeddingattack,1,balanced_homophily,0.359686266
5,Cora,nodeembeddingattack,5,edge_homophily,0.815353938
5,Cora,nodeembeddingattack,5,node_homophily,0.829514558
5,Cora,nodeembeddingattack,5,class_homophily,0.771869361
5,Cora,nodeembeddingattack,5,adjusted_homophily,0.560853096
5,Cora,nodeembeddingattack,5,balanced_homophily,0.363121616
5,Cora,nodeembeddingattack,10,edge_homophily,0.817512103
5,Cora,nodeembeddingattack,10,node_homophily,0.828585229
5,Cora,nodeembeddingattack,10,class_homophily,0.776334945
5,Cora,nodeembeddingattack,10,adjusted_homophily,0.619864752
5,Cora,nodeembeddingattack,10,balanced_homophily,0.365800967
5,Cora,nodeembeddingattack,15,edge_homophily,0.820369958
5,Cora,nodeembeddingattack,15,node_homophily,0.829023622
5,Cora,nodeembeddingattack,15,class_homophily,0.7789009
5,Cora,nodeembeddingattack,15,adjusted_homophily,0.664601261
5,Cora,nodeembeddingattack,15,balanced_homophily,0.36734054
5,Cora,nodeembeddingattack,20,edge_homophily,0.830215487
5,Cora,nodeembeddingattack,20,node_homophily,0.833945265
5,Cora,nodeembeddingattack,20,class_homophily,0.790903371
5,Cora,nodeembeddingattack,20,adjusted_homophily,0.711937905
5,Cora,nodeembeddingattack,20,balanced_homophily,0.374542023
5,Cora,pgd,1,edge_homophily,0.804294594
5,Cora,pgd,1,node_homophily,0.819111609
5,Cora,pgd,1,class_homophily,0.759205974
5,Cora,pgd,1,adjusted_homophily,0.436788754
5,Cora,pgd,1,balanced_homophily,0.355523584
5,Cora,pgd,5,edge_homophily,0.778571429
5,Cora,pgd,5,node_homophily,0.798631425
5,Cora,pgd,5,class_homophily,0.725270899
5,Cora,pgd,5,adjusted_homophily,0.296307128
5,Cora,pgd,5,balanced_homophily,0.335162539
5,Cora,pgd,10,edge_homophily,0.750580668
5,Cora,pgd,10,node_homophily,0.772831954
5,Cora,pgd,10,class_homophily,0.694943231
